# Unicode character frequencies computed on dumps of all wikipedia languages (288)
# Dumps downloader: https://github.com/aesuli/wikipediatools
# Html converted to plain text: https://github.com/aesuli/wikipedia-extractor
#
# Andrea Esuli
# http://www.esuli.it/
#
#'char'<tab>ord(char)<tab>freq
'漌'	28428	5
'욋'	50827	5
'寭'	23533	5
'鄹'	37177	5
'𒇻'	74235	5
'썅'	49989	5
'䓛'	17627	5
'鈅'	37381	5
'跅'	36293	5
'魬'	39788	5
'ڿ'	1727	5
'輇'	36615	5
'ﭐ'	64336	5
'丅'	19973	5
'ᾆ'	8070	5
'牗'	29271	5
'檑'	27281	5
'袀'	34944	5
'ʖ'	662	5
'뿟'	49119	5
'퀭'	53293	5
'᚜'	5788	5
'읇'	51015	5
'苖'	33494	5
'Ꙕ'	42580	5
'ẉ'	7817	5
'쏳'	50163	5
'곷'	44279	5
'肵'	32949	5
'庉'	24201	5
'둴'	46196	5
'얐'	50576	5
'褢'	35106	5
'馵'	39349	5
'𩫾'	170750	5
'ㆂ'	12674	5
'Ⰱ'	11265	5
'𡚝'	136861	5
'맆'	47558	5
'鱻'	40059	5
'◐'	9680	5
''	61649	5
'𐅃'	65859	5
'㥠'	14688	5
'얖'	50582	5
'庢'	24226	5
'⿱'	12273	5
'嬝'	23325	5
'咈'	21640	5
'躧'	36519	5
'锾'	38206	5
'縧'	32295	5
'ﺊ'	65162	5
'腂'	33090	5
'疰'	30128	5
'ꡎ'	43086	5
'偫'	20587	5
'缧'	32551	5
'歈'	27464	5
'隺'	38586	5
'⊑'	8849	5
'喣'	21923	5
'֪'	1450	5
'掫'	25515	5
'鴸'	40248	5
'ٵ'	1653	5
'ᴐ'	7440	5
'蚖'	34454	5
'ꦈ'	43400	5
'𐑦'	66662	5
'몯'	47791	5
'匳'	21299	5
'𑄪'	69930	5
'ﾕ'	65429	5
'ᄇ'	4359	5
'믜'	48092	5
'⎄'	9092	5
'呬'	21612	5
'庱'	24241	5
'텉'	53577	5
'⠼'	10300	5
'巠'	24032	5
'𠚺'	132794	5
'饫'	39275	5
'௃'	3011	5
'😊'	128522	5
'엤'	50660	5
'皜'	30364	5
'夻'	22843	5
'ꯇ'	43975	5
'蠐'	34832	5
'澏'	28559	5
'㙔'	13908	5
'ᴚ'	7450	5
'얬'	50604	5
'誧'	35495	5
'凐'	20944	5
'篴'	31732	5
'ʗ'	663	5
'嫏'	23247	5
'萅'	33797	5
'ⱳ'	11379	5
'䶈'	19848	5
'鞡'	38817	5
'溳'	28339	5
'좔'	51348	5
'츼'	52796	5
'溡'	28321	5
'짔'	51668	5
'宂'	23426	5
'셥'	49509	5
'ᵋ'	7499	5
'쓔'	50388	5
'ƻ'	443	5
'襈'	35144	5
'鷃'	40387	5
'胊'	32970	5
'汦'	27750	5
'봍'	48397	5
'뗬'	46572	5
'ᄐ'	4368	5
'໵'	3829	5
'ᰛ'	7195	5
'𝜑'	120593	5
'ڋ'	1675	5
'墧'	22695	5
'ჺ'	4346	5
'💟'	128159	5
'迮'	36846	5
'淕'	28117	5
'ꠇ'	43015	5
'戝'	25117	5
'︔'	65044	5
'濇'	28615	5
'嵉'	23881	5
'Ꙉ'	42568	5
''	57927	5
'齵'	40821	5
'膶'	33206	4
'↮'	8622	4
'랲'	47026	4
'莭'	33709	4
'𤊐'	148112	4
'庛'	24219	4
'궡'	44449	4
'Ꞗ'	42902	4
''	59429	4
'酀'	37184	4
'仸'	20216	4
'⠽'	10301	4
'翜'	32732	4
'쉉'	49737	4
'朾'	26430	4
'ꢜ'	43164	4
'𤳆'	150726	4
'𨁂'	163906	4
'侚'	20378	4
'窸'	31416	4
'狥'	29413	4
'믓'	48083	4
'𧈢'	160290	4
'劂'	21122	4
'ᾤ'	8100	4
'죶'	51446	4
'疿'	30143	4
'煋'	29003	4
'뗼'	46588	4
'툅'	53765	4
'帱'	24113	4
'篲'	31730	4
'폘'	54232	4
'쑷'	50295	4
'䧛'	18907	4
'쯊'	52170	4
'ⰴ'	11316	4
'ﹷ'	65143	4
'鄨'	37160	4
'ᡕ'	6229	4
'蚻'	34491	4
'㕑'	13649	4
'뎝'	45981	4
'퍁'	54081	4
'괕'	44309	4
'댇'	45831	4
'믁'	48065	4
'饐'	39248	4
'儹'	20793	4
'ᶜ'	7580	4
'႓'	4243	4
'쎴'	50100	4
'뫙'	47833	4
'婣'	23139	4
'븃'	48643	4
'䧿'	18943	4
'쏩'	50153	4
'揅'	25541	4
'됢'	46114	4
'㏋'	13259	4
'竏'	31439	4
'鷖'	40406	4
'༒'	3858	4
'耭'	32813	4
'揔'	25556	4
'볻'	48379	4
'椲'	26930	4
'蛴'	34548	4
'轃'	36675	4
'촣'	52515	4
'굠'	44384	4
'闶'	38390	4
'껠'	44768	4
'喿'	21951	4
'຃'	3715	4
'񣘠'	407072	4
'狘'	29400	4
'𐭅'	68421	4
'즞'	51614	4
'睴'	30580	4
'ᇕ'	4565	4
'韤'	38884	4
'躶'	36534	4
'宼'	23484	4
'㉡'	12897	4
'厹'	21433	4
'顨'	39016	4
''	61580	4
'攩'	25897	4
'쉣'	49763	4
'柆'	26566	4
'竓'	31443	4
'傿'	20671	4
'첲'	52402	4
'큩'	53353	4
'霬'	38700	4
'𓄤'	78116	4
'픅'	54533	4
'ᆍ'	4493	4
'貭'	36013	4
'誶'	35510	4
'뤵'	47413	4
'♱'	9841	4
'陃'	38467	4
'迀'	36800	4
'쇰'	49648	4
'蓠'	34016	4
'᩠'	6752	4
'矺'	30714	4
'꽦'	44902	4
'ỽ'	7933	4
'첟'	52383	4
'ᆋ'	4491	4
'ᡎ'	6222	4
'륫'	47467	4
'齗'	40791	4
'坣'	22371	4
''	61494	4
'︓'	65043	4
'⒇'	9351	4
'凢'	20962	4
'瓅'	29893	4
'欐'	27408	4
'蠛'	34843	4
'禢'	31138	4
'鞒'	38802	4
'睃'	30531	4
'깇'	44615	4
'豽'	35965	4
'籵'	31861	4
'樌'	27148	4
'툿'	53823	4
'싰'	49904	4
'굥'	44389	4
'𣒻'	144571	4
'鞁'	38785	4
'钘'	38040	4
'繟'	32351	4
'蒧'	33959	4
'껵'	44789	4
'楎'	26958	4
'벏'	48271	4
'镄'	38212	4
'ᄊ'	4362	4
'≜'	8796	4
'읅'	51013	4
'倛'	20507	4
''	59447	4
'ᝑ'	5969	4
'긜'	44572	4
'袼'	35004	4
'鍷'	37751	4
'ᄎ'	4366	4
'쐰'	50224	4
'Ꞓ'	42898	4
'腶'	33142	4
'Ⴚ'	4282	4
'疢'	30114	4
'닾'	45822	4
'헜'	54748	4
'뭅'	47941	4
'⋔'	8916	4
'䵋'	19787	4
'⊍'	8845	4
'뫔'	47828	4
'꒿'	42175	4
'僆'	20678	4
'펵'	54197	4
'짥'	51685	4
'갘'	44056	4
'궅'	44421	4
'⒜'	9372	4
'⺾'	11966	4
'솩'	49577	4
'懴'	25076	4
'菢'	33762	4
'섊'	49418	4
'뤀'	47360	4
'泑'	27857	4
'𝔐'	120080	4
'웝'	50909	4
'벴'	48308	4
'𢘥'	140837	4
'幖'	24150	4
'絟'	32095	4
'湻'	28283	4
'鏋'	37835	4
'싈'	49864	4
'౽'	3197	4
'鬦'	39718	4
'秔'	31188	4
'闚'	38362	4
'띱'	46961	4
'橵'	27253	4
'Ḙ'	7704	4
'싲'	49906	4
'譩'	35689	4
'𩆩'	168361	4
'ꡧ'	43111	4
'鴅'	40197	4
'▓'	9619	4
'쟆'	51142	4
'菾'	33790	4
'𐬆'	68358	4
'𥕢'	152930	4
'𤞽'	149437	4
'쯧'	52199	4
'聸'	32888	4
'𐑝'	66653	4
'鞱'	38833	4
'엩'	50665	4
'🇬'	127468	4
'멪'	47722	4
'覔'	35220	4
'녙'	45401	4
'뜁'	46849	4
'麬'	40620	4
''	57353	4
'舝'	33309	4
'𠲍'	134285	4
'롓'	47187	4
'ᖔ'	5524	4
'쐑'	50193	4
'𦭜'	158556	4
'뒥'	46245	4
'쬬'	52012	4
'爁'	29185	4
'霚'	38682	4
'鑈'	37960	4
'뜹'	46905	4
'Ⴙ'	4281	4
'倴'	20532	4
'ᒽ'	5309	4
'뭏'	47951	4
'⠻'	10299	4
'쟃'	51139	4
'葹'	33913	4
'졩'	51305	4
'Ⴆ'	4262	4
'觫'	35307	4
'쎘'	50072	4
'鹔'	40532	4
'迌'	36812	4
'ẙ'	7833	4
'녇'	45383	4
'귯'	44527	4
'榟'	27039	4
'帢'	24098	4
'䣕'	18645	4
'荺'	33658	4
'￫'	65515	4
'쿹'	53241	4
'⇪'	8682	4
'咜'	21660	4
'曣'	26339	4
'敨'	25960	4
'뀁'	45057	4
'鲖'	40086	4
'뺵'	48821	4
'㑹'	13433	4
'橉'	27209	4
'Ꚏ'	42638	4
'詟'	35423	4
'퓬'	54508	4
'돎'	46030	4
'푓'	54355	4
'畼'	30076	4
'Ⲩ'	11432	4
'ꜰ'	42800	4
'ﹻ'	65147	4
'瘌'	30220	4
'ℇ'	8455	4
'跴'	36340	4
'胲'	33010	4
'잟'	51103	4
'綼'	32188	4
'晜'	26204	4
'뻰'	48880	4
'윁'	50945	4
'豭'	35949	4
'𣑚'	144474	4
'㎣'	13219	4
'늡'	45729	4
'❘'	10072	4
'횄'	54916	4
'Ὺ'	8170	4
'婞'	23134	4
'븕'	48661	4
'⠓'	10259	4
'嘣'	22051	4
'𣛧'	145127	4
'낒'	45202	4
'팑'	54033	4
'耪'	32810	4
'Ⱇ'	11287	4
'耢'	32802	4
'ᡟ'	6239	4
'⌃'	8963	4
'ƪ'	426	4
'뺘'	48792	4
'Ỿ'	7934	4
'蚑'	34449	4
'嵱'	23921	4
'섧'	49447	4
'눤'	45604	4
'핱'	54641	4
'穵'	31349	4
'𝒟'	119967	4
'𝐻'	119867	4
'֝'	1437	4
'夋'	22795	4
'쐉'	50185	4
'괂'	44290	4
'〮'	12334	4
'傊'	20618	4
'앹'	50553	4
'莔'	33684	4
'跕'	36309	4
'堢'	22562	4
'즤'	51620	4
'럻'	47099	4
'讱'	35761	4
'쟬'	51180	4
'攛'	25883	4
'삠'	49312	4
'鮧'	39847	4
'쑴'	50292	4
'黚'	40666	4
'챦'	52326	4
'戹'	25145	4
'𩔇'	169223	4
'솧'	49575	4
'ⰻ'	11323	4
'鹯'	40559	4
'痀'	30144	4
'豀'	35904	4
'烓'	28883	4
'鳆'	40134	4
'槹'	27129	4
'渧'	28199	4
'ꝩ'	42857	4
'歮'	27502	4
'겂'	44162	4
'턔'	53524	4
'擗'	25815	4
'ⰲ'	11314	4
'𨧨'	166376	4
'✚'	10010	4
'𒅴'	74100	4
'ࠍ'	2061	4
'渷'	28215	4
'ﮢ'	64418	4
'🇰'	127472	4
'𠱽'	134269	4
'䵍'	19789	4
'֧'	1447	4
'讁'	35713	4
'숡'	49697	4
'숖'	49686	4
'ꜱ'	42801	4
'칰'	52848	4
'鶍'	40333	4
'엳'	50675	4
'졈'	51272	4
'⍳'	9075	4
'厡'	21409	4
'𩑛'	169051	4
'𠙶'	132726	4
'陭'	38509	4
'덨'	45928	4
'ᮆ'	7046	4
'쵹'	52601	4
'혿'	54847	4
''	62912	4
'횸'	54968	4
'兝'	20829	4
'躐'	36496	4
'횽'	54973	4
'寪'	23530	4
'횩'	54953	4
'鷧'	40423	4
'欎'	27406	4
'𐌔'	66324	4
'耹'	32825	4
'짮'	51694	4
'詃'	35395	4
'༆'	3846	4
'鼔'	40724	4
'넎'	45326	4
'鐻'	37947	4
'驘'	39512	4
'鹍'	40525	4
'찎'	52238	4
'ᵴ'	7540	4
'㇏'	12751	4
'𠅨'	131432	4
'ᡋ'	6219	4
'罶'	32630	4
'螜'	34716	4
'ᄴ'	4404	4
'🇮'	127470	4
'콬'	53100	4
'鼏'	40719	4
'쾁'	53121	4
'膋'	33163	4
'⒐'	9360	4
'獶'	29558	4
'觓'	35283	4
'뗴'	46580	4
'ṏ'	7759	4
'댚'	45850	4
'봎'	48398	4
'륻'	47483	4
'㖼'	13756	4
'ᴣ'	7459	4
'魕'	39765	4
'撗'	25751	4
'𐬬'	68396	4
'螾'	34750	4
'庬'	24236	4
'蓰'	34032	4
'骻'	39611	4
'쪤'	51876	4
'옽'	50749	4
'℡'	8481	4
'橪'	27242	4
'ᬓ'	6931	4
'벹'	48313	4
'ꦽ'	43453	4
'릏'	47503	4
'탶'	53494	4
'獽'	29565	4
'혅'	54789	4
'兲'	20850	4
'멛'	47707	4
'徣'	24483	4
'߲'	2034	4
'ⰵ'	11317	4
'➆'	10118	4
'ᅷ'	4471	4
'ⱺ'	11386	4
'㙞'	13918	4
'밫'	48171	4
'삳'	49331	4
'팉'	54025	4
'𐌗'	66327	4
'죡'	51425	4
''	61526	4
'뭎'	47950	4
'旈'	26056	4
''	61594	4
''	57356	4
'𤥽'	149885	4
'겯'	44207	4
'鴾'	40254	4
'냤'	45284	4
'鸐'	40464	4
'嶁'	23937	4
'켭'	53037	4
'ㅯ'	12655	4
'뭬'	47980	4
'𨚲'	165554	4
'帤'	24100	4
'𐤆'	67846	4
'訑'	35345	4
'晼'	26236	4
'鬛'	39707	4
'싄'	49860	4
'떢'	46498	4
'槫'	27115	4
'렆'	47110	4
'𒂍'	73869	4
'唓'	21779	4
'抇'	25223	4
'쁼'	49276	4
'樠'	27168	4
'阒'	38418	4
'砩'	30761	4
'걑'	44113	4
'ᖾ'	5566	4
'堼'	22588	4
'Ⴒ'	4274	4
'牣'	29283	4
'훜'	55004	4
'潀'	28480	4
'ߊ'	1994	4
'晿'	26239	4
'붏'	48527	4
'ⓛ'	9435	4
'礇'	30983	4
'굇'	44359	4
'깄'	44612	4
'鬌'	39692	4
'잧'	51111	4
'貆'	35974	4
'⚥'	9893	4
'摌'	25676	4
'᮲'	7090	4
'흴'	55156	4
'넖'	45334	4
'툘'	53784	4
'Ẉ'	7816	4
'횝'	54941	4
'㺷'	16055	4
'늅'	45701	4
'剼'	21116	4
'𐎌'	66444	4
'쒼'	50364	4
'⎞'	9118	4
'秱'	31217	4
'핢'	54626	4
'렜'	47132	4
'ᵅ'	7493	4
'킌'	53388	4
'桼'	26748	4
'늰'	45744	4
'궷'	44471	4
''	61562	4
'뫂'	47810	4
'͓'	851	4
'窫'	31403	4
'鋿'	37631	4
'쇵'	49653	4
''	62848	4
'Ǡ'	480	4
'ᮍ'	7053	4
'쉠'	49760	4
'毿'	27647	4
'㏓'	13267	4
'놌'	45452	4
'埲'	22514	4
'嬁'	23297	4
'牿'	29311	4
'燋'	29131	4
'蓏'	33999	4
'덯'	45935	4
'뺃'	48771	4
'兛'	20827	4
'ᄽ'	4413	4
'罺'	32634	4
'ㅩ'	12649	4
'慱'	24945	4
'偨'	20584	4
'鯃'	39875	4
'ᆀ'	4480	4
'🇧'	127463	4
'콀'	53056	4
'鎯'	37807	4
'簙'	31769	4
'❷'	10103	4
'ᅶ'	4470	4
'칲'	52850	4
'괏'	44303	4
'惢'	24802	4
'ꢱ'	43185	4
'枿'	26559	4
'댸'	45880	4
'ႉ'	4233	4
'췽'	52733	4
'鐓'	37907	4
'ᗸ'	5624	4
'凅'	20933	4
'泒'	27858	4
'𣝣'	145251	4
'吅'	21509	4
'쓩'	50409	4
'Ⓟ'	9413	4
'檃'	27267	4
'𑄂'	69890	4
'怾'	24638	4
'䢺'	18618	4
'鮞'	39838	4
'𐤬'	67884	4
'婍'	23117	4
'Ⴓ'	4275	4
'諑'	35537	4
'㔻'	13627	4
'諓'	35539	4
'놂'	45442	4
'섿'	49471	4
'雂'	38594	4
'𨍭'	164717	4
'🇫'	127467	4
'嘁'	22017	4
'ൢ'	3426	4
'熷'	29111	4
'죕'	51413	4
'𐰼'	68668	4
'놃'	45443	4
'ᅸ'	4472	4
'꽆'	44870	4
'껒'	44754	4
'ၴ'	4212	4
'煳'	29043	4
'뤨'	47400	4
'䜌'	18188	4
'ⅺ'	8570	4
'愦'	24870	4
'敱'	25969	4
'몪'	47786	4
'뻇'	48839	4
'镃'	38211	4
'麀'	40576	4
'鰵'	39989	4
'鹢'	40546	4
'𐀴'	65588	4
'丳'	20019	4
'㥄'	14660	4
'笶'	31542	4
'ᦂ'	6530	4
'힜'	55196	4
'녝'	45405	4
'嗧'	21991	4
'溮'	28334	4
'홤'	54884	4
'𐅄'	65860	4
'涢'	28066	4
'憇'	24967	4
'ᾐ'	8080	4
'뀀'	45056	4
'ᄿ'	4415	4
'𐑒'	66642	4
'욎'	50830	4
'蒀'	33920	4
''	57351	4
'餖'	39190	4
'ᨖ'	6678	4
'ዂ'	4802	4
'𣶏'	146831	4
'沲'	27826	4
'륰'	47472	4
'걋'	44107	4
'힣'	55203	4
'ᄫ'	4395	4
'鹷'	40567	4
'𐀀'	65536	4
'掑'	25489	4
'혱'	54833	4
'墪'	22698	4
'ᆃ'	4483	4
'ᵪ'	7530	4
'웂'	50882	4
'깓'	44627	4
'🇹'	127481	4
'秂'	31170	4
'楏'	26959	4
'勠'	21216	4
'싾'	49918	4
'㷇'	15815	4
'𠺕'	134805	4
'뇔'	45524	4
'ᅵ'	4469	4
'狕'	29397	4
'恧'	24679	4
'覵'	35253	4
'ﹰ'	65136	4
'嬥'	23333	4
'釚'	37338	4
'筤'	31588	4
'ᇬ'	4588	4
'ᡘ'	6232	4
''	62675	4
'ⓘ'	9432	4
'鲞'	40094	4
'Ⴞ'	4286	4
'꺌'	44684	4
'牚'	29274	4
'🇨'	127464	4
'Ꚕ'	42644	4
'𥚃'	153219	4
'𨳊'	167114	4
'蓳'	34035	4
'𐌖'	66326	4
'킽'	53437	4
'Ꝩ'	42856	4
'⌬'	9004	4
'迊'	36810	4
'瀵'	28725	4
'㊞'	12958	4
'챨'	52328	4
'맍'	47565	4
'锃'	38147	4
'🇵'	127477	4
'퀏'	53263	4
'奤'	22884	4
'뎗'	45975	4
'䏻'	17403	4
'맅'	47557	4
'侸'	20408	4
'〯'	12335	4
'쾻'	53179	4
'〳'	12339	4
'芀'	33408	4
'胨'	33000	4
'㘭'	13869	4
'ꦀ'	43392	4
'뱔'	48212	4
'쿌'	53196	4
'瓫'	29931	4
'봣'	48419	4
'䁥'	16485	4
'㙺'	13946	4
'펲'	54194	4
'焲'	28978	4
'▢'	9634	4
'긾'	44606	4
'ᴁ'	7425	4
'빱'	48753	4
'哓'	21715	4
'ⵂ'	11586	4
'⻍'	11981	4
'얫'	50603	4
'땁'	46401	4
'阤'	38436	4
'鹾'	40574	4
'⚕'	9877	4
''	61613	4
'씯'	50479	4
'𒊬'	74412	4
'퐝'	54301	4
'裛'	35035	4
'鍂'	37698	4
'仌'	20172	4
'씷'	50487	4
'Ⲅ'	11396	4
'姽'	23037	4
'ᨋ'	6667	4
'툥'	53797	4
'腄'	33092	4
'𐀺'	65594	4
'ꙉ'	42569	4
'𣍏'	144207	4
'剺'	21114	4
'揿'	25599	4
'⎧'	9127	4
'墑'	22673	4
'霣'	38691	4
'✈'	9992	4
'𨑮'	164974	4
'놧'	45479	4
'ᄉ'	4361	4
'紒'	32018	4
'朡'	26401	4
'筢'	31586	4
''	61666	4
'⏋'	9163	4
'𤣰'	149744	4
'䴕'	19733	4
'녗'	45399	4
'剞'	21086	4
'껼'	44796	4
'霝'	38685	4
'甅'	29957	4
'켱'	53041	4
'唿'	21823	4
'杄'	26436	4
'渽'	28221	4
'簦'	31782	4
'瀂'	28674	4
'謰'	35632	4
'ȶ'	566	4
'瘅'	30213	4
'읭'	51053	4
'렦'	47142	4
'巜'	24028	4
'Ⴂ'	4258	4
'핛'	54619	4
'윶'	50998	4
'秠'	31200	4
'졜'	51292	4
'怊'	24586	4
'訸'	35384	4
'샂'	49346	4
'뤳'	47411	4
'鷇'	40391	4
'츺'	52794	4
'⒒'	9362	4
'ᕼ'	5500	4
'褉'	35081	4
'暋'	26251	4
'ꑗ'	42071	4
'𠲎'	134286	4
'딲'	46386	4
'鵓'	40275	4
'⚪'	9898	4
'῏'	8143	4
'⊽'	8893	4
'霩'	38697	4
'冓'	20883	4
'ᴓ'	7443	4
'莾'	33726	4
'맫'	47595	4
'넞'	45342	4
'鄌'	37132	4
'㎱'	13233	4
'窾'	31422	4
'ᆠ'	4512	4
'ᅑ'	4433	4
'餂'	39170	4
'騆'	39430	4
'ᆨ'	4520	4
'湨'	28264	4
'薿'	34239	4
'쀍'	49165	4
'哿'	21759	4
'耩'	32809	4
'젃'	51203	4
'잩'	51113	4
'튝'	53917	4
'ᝓ'	5971	4
''	62330	4
'칟'	52831	4
'ⅻ'	8571	4
'ၻ'	4219	4
'扐'	25168	4
'˰'	752	4
'淃'	28099	4
'숸'	49720	4
'༚'	3866	4
'鑂'	37954	4
'Ⲏ'	11406	4
'슽'	49853	4
'圫'	22315	4
'퀑'	53265	4
'딭'	46381	4
'큣'	53347	4
'죨'	51432	4
'싿'	49919	4
'ꦉ'	43401	4
'븍'	48653	4
'𠁁'	131137	4
'🇳'	127475	4
'榁'	27009	4
'뇐'	45520	4
'븜'	48668	4
'굔'	44372	4
'乹'	20089	4
'𝖟'	120223	4
'Ɇ'	582	4
'枃'	26499	4
'〥'	12325	4
'𐌒'	66322	4
'폏'	54223	4
'ᡐ'	6224	4
'큹'	53369	4
'掍'	25485	4
'吤'	21540	4
'롵'	47221	4
'₍'	8333	4
'笀'	31488	4
'𝛽'	120573	4
''	62734	4
'嗼'	22012	4
'𠮾'	134078	4
'糓'	31955	4
'螓'	34707	4
'璱'	29873	4
'耰'	32816	4
'譪'	35690	4
'ꞩ'	42921	4
'땢'	46434	4
'ዸ'	4856	4
'⎩'	9129	4
'饀'	39232	4
'ѽ'	1149	4
'홥'	54885	4
'丄'	19972	4
'峍'	23757	4
'苪'	33514	4
'밷'	48183	4
'캎'	52878	4
'䀹'	16441	4
'႞'	4254	4
'𐅆'	65862	4
'늖'	45718	4
'ᦸ'	6584	4
'곙'	44249	4
'Ǉ'	455	4
'扢'	25186	4
'稊'	31242	4
'ⓗ'	9431	4
'魛'	39771	4
'ᆣ'	4515	4
'찯'	52271	4
'𥥛'	153947	4
'긇'	44551	4
'ಌ'	3212	4
'ᔐ'	5392	4
'ᝒ'	5970	4
'牜'	29276	4
'Ṷ'	7798	4
'妱'	22961	4
'乁'	20033	4
'㎉'	13193	4
'軰'	36592	4
'㎭'	13229	4
'汳'	27763	4
'❶'	10102	4
'痖'	30166	4
'陦'	38502	4
'絏'	32079	4
'⼊'	12042	4
'훽'	55037	4
'ⱛ'	11355	4
'⒅'	9349	4
'𐀇'	65543	4
'湩'	28265	4
'瀶'	28726	4
'밨'	48168	4
'籺'	31866	4
''	57360	4
'줜'	51484	4
'𪏆'	172998	4
'𐬯'	68399	4
'礠'	31008	4
'됄'	46084	4
'⾒'	12178	4
'ᝊ'	5962	4
'딯'	46383	4
'钔'	38036	4
'팦'	54054	4
'𧏡'	160737	4
'蒅'	33925	4
'Ḛ'	7706	4
'ﱠ'	64608	4
'𐅅'	65861	4
'哶'	21750	4
'𐀊'	65546	4
'𝑐'	119888	4
'Ꜹ'	42808	4
'𒌑'	74513	4
'阛'	38427	4
'勀'	21184	4
'𠝹'	132985	4
'辒'	36754	4
'휸'	55096	4
'𩱧'	171111	4
'핝'	54621	4
'鈪'	37418	4
'Ⰴ'	11268	4
'饁'	39233	4
'눝'	45597	4
'ゟ'	12447	4
'콛'	53083	4
'𢱿'	142463	4
'琞'	29726	4
'皥'	30373	4
'낻'	45243	4
'햿'	54719	4
'笂'	31490	4
'𐭓'	68435	4
'찱'	52273	4
'랟'	47007	4
'圗'	22295	4
'﹠'	65120	4
'픃'	54531	4
'𠵇'	134471	4
'謱'	35633	4
'캍'	52877	4
'讋'	35723	4
'鍩'	37737	4
'룐'	47312	4
'鱬'	40044	4
'싁'	49857	4
'孹'	23417	4
'嗞'	21982	4
'❅'	10053	4
'慺'	24954	4
'籑'	31825	4
'먗'	47639	4
'荗'	33623	4
'얨'	50600	4
'梹'	26809	4
'绋'	32459	4
'瓧'	29927	4
'뽂'	48962	4
'쒜'	50332	4
'⚫'	9899	4
'鼽'	40765	4
'郱'	37105	4
'뱍'	48205	4
'蒪'	33962	4
'𒌨'	74536	4
'붘'	48536	4
'룄'	47300	4
'ゖ'	12438	4
'뇜'	45532	4
''	61650	4
'輧'	36647	4
'뤌'	47372	4
'姟'	23007	4
'ᔌ'	5388	4
'텽'	53629	4
'煾'	29054	4
'屲'	23666	4
'溙'	28313	4
'뱜'	48220	4
'呏'	21583	4
'௳'	3059	4
'呍'	21581	4
'墣'	22691	4
'띃'	46915	4
'괍'	44301	4
'獖'	29526	4
'쪠'	51872	4
'ⴠ'	11552	4
'豅'	35909	4
'㫤'	15076	4
'⍴'	9076	4
'㧯'	14831	4
'瀿'	28735	4
'ᆂ'	4482	4
'퇑'	53713	4
'굷'	44407	4
'銂'	37506	4
'뤗'	47383	4
'흼'	55164	4
'偭'	20589	4
'饍'	39245	4
'맊'	47562	4
'놰'	45488	4
'繱'	32369	4
'딷'	46391	4
'쾽'	53181	4
'🇯'	127471	4
'뗌'	46540	4
'⁓'	8275	4
'嚸'	22200	4
'ㅧ'	12647	4
'𒃷'	73975	4
'뚯'	46767	4
'℈'	8456	4
'얊'	50570	4
'虡'	34401	4
'覑'	35217	4
''	62359	4
'爊'	29194	4
'頟'	38943	4
'霋'	38667	4
'𨻻'	167675	4
'畟'	30047	4
'摴'	25716	4
'齜'	40796	4
''	62925	4
'獂'	29506	4
'♻'	9851	4
'笸'	31544	4
'릋'	47499	4
'Ꚅ'	42628	4
'厎'	21390	4
'頥'	38949	4
'뺙'	48793	4
'渜'	28188	4
'濴'	28660	4
'ꢰ'	43184	4
'ᕦ'	5478	4
'਌'	2572	4
'朂'	26370	4
'𧏛'	160731	4
'ⴲ'	11570	4
'릫'	47531	4
'됙'	46105	4
'맜'	47580	4
'₉'	8329	4
'竰'	31472	4
'羠'	32672	4
'퍅'	54085	4
'깖'	44630	4
'덛'	45915	4
'쪾'	51902	4
'낛'	45211	4
'덙'	45913	4
'뀝'	45085	4
'𐭕'	68437	4
'恟'	24671	4
'솏'	49551	4
'냡'	45281	4
'륱'	47473	4
'팊'	54026	4
'뼝'	48925	4
'앛'	50523	4
'잏'	51087	4
'깂'	44610	4
'앻'	50555	4
'ᦅ'	6533	4
'댛'	45851	4
'櫑'	27345	4
'붵'	48565	4
'豰'	35952	4
'Ꚗ'	42646	4
'갶'	44086	4
'싡'	49889	4
''	61615	4
'뷀'	48576	4
'❎'	10062	4
'샇'	49351	4
'ㆀ'	12672	4
'삗'	49303	4
'蒱'	33969	4
'屝'	23645	4
'ῼ'	8188	4
'箠'	31648	4
'닜'	45788	4
'⟕'	10197	4
'뎍'	45965	4
'뵉'	48457	4
'夆'	22790	4
'媏'	23183	4
'둿'	46207	4
'瘳'	30259	4
'僲'	20722	4
'𐌇'	66311	4
'𣍇'	144199	4
'ᚸ'	5816	4
'Ⰸ'	11272	4
'ᾼ'	8124	4
'⟖'	10198	4
'躴'	36532	4
'跹'	36345	4
'닽'	45821	4
''	61661	4
'矱'	30705	4
'遆'	36934	4
'唦'	21798	4
'춋'	52619	4
'옡'	50721	4
'桾'	26750	4
'Ꚑ'	42640	4
'딍'	46349	4
'鬏'	39695	4
'鎄'	37764	4
'娚'	23066	4
'Ⱈ'	11288	4
'笾'	31550	4
'넑'	45329	4
'ᵂ'	7490	4
'ˏ'	719	4
'ㅷ'	12663	4
'⠃'	10243	4
'쪗'	51863	4
'ೡ'	3297	4
'귱'	44529	4
'玔'	29588	4
'ᵕ'	7509	4
'Ⰿ'	11279	4
'Ὴ'	8138	4
'穧'	31335	4
'솣'	49571	4
'샆'	49350	4
'ڹ'	1721	4
'즑'	51601	4
'츞'	52766	4
'嘬'	22060	4
'⚓'	9875	4
'𤆬'	147884	4
'嚡'	22177	4
